1487804401000,220,44
1487804704000,220,45
1487805001000,220,44
1487805304000,220,45
1487805604000,220,45
1487805901000,220,44
1487806204000,220,45
1487806507000,220,44
1487806804000,220,45
1487807101000,220,44
1487807407000,220,44
1487807704000,220,45
1487808004000,220,45
1487808304000,220,45
1487808604000,220,44
1487808904000,220,44
1487809201000,220,44
1487809504000,220,44
1487809801000,220,44
1487810104000,220,44
1487810404000,220,44
1487810705000,210,44
1487811007000,210,44
1487811302000,210,44
1487811601000,210,44
1487811907000,210,44
1487812204000,210,44
1487812504000,210,44
1487812801000,210,44
1487813107000,210,44
1487813405000,210,44
1487813707000,210,44
1487814001000,210,44
1487814304000,210,44
1487814604000,210,44
1487814901000,210,44
1487815202000,210,44
1487815504000,210,44
1487815805000,210,44
1487816101000,210,44
1487816407000,220,44
1487816704000,220,44
1487817001000,220,44
1487817301000,220,44
1487817610000,220,44
1487817901000,220,45
1487818205000,220,45
1487818507000,220,45
1487818801000,220,45
1487819104000,220,45
1487819401000,220,45
1487819701000,220,45
1487820005000,220,45
1487820301000,220,45
1487820604000,220,45
1487820904000,220,45
1487821201000,220,45
1487821504000,220,45
1487821810000,220,44
1487822105000,220,45
1487822404000,220,45
1487822701000,220,44
1487823004000,220,45
1487823301000,220,44
1487823601000,220,45
1487823907000,220,44
1487824204000,220,45
1487824501000,220,44
1487824801000,220,45
1487825105000,220,44
1487825401000,220,44
1487825701000,220,44
1487826001000,220,44
1487826302000,220,44
1487826607000,220,44
1487826904000,220,44
1487827204000,220,44
1487827501000,220,44
1487827801000,220,44
1487828101000,220,44
1487828404000,220,44
1487828704000,220,44
1487829005000,220,44
1487829307000,220,44
1487829608000,220,44
1487829901000,220,44
1487830204000,220,45
1487830501000,220,44
1487830801000,220,45
1487831101000,220,47
1487831401000,220,45
1487831707000,220,45
1487832007000,220,45
1487832304000,220,45
1487832601000,220,45
1487832904000,220,45
1487833204000,220,45
1487833510000,220,45
1487833807000,220,45
1487834104000,220,46
1487834401000,220,45
1487834701000,220,46
1487835007000,220,45
1487835307000,220,45
1487835602000,220,45
1487835904000,220,45
1487836201000,220,45
1487836507000,220,45
1487836802000,220,45
1487837101000,220,44
1487837404000,220,43
1487837704000,220,42
1487838001000,220,42
1487838307000,220,41
1487838602000,220,41
1487838904000,220,42
1487839204000,220,41
1487839504000,220,42
1487839801000,220,41
1487840104000,210,41
1487840404000,210,41
1487840707000,210,40
1487841001000,210,40
1487841305000,210,41
1487841601000,210,40
1487841901000,210,41
1487842208000,210,41
1487842501000,210,41
1487842804000,210,41
1487843104000,210,41
1487843404000,210,41
1487843701000,210,41
1487844007000,210,41
1487844301000,210,40
1487844601000,210,41
1487844901000,210,41
1487845201000,210,41
1487845507000,210,41
1487845804000,210,43
1487846104000,210,46
1487846404000,210,48
1487846701000,210,47
1487847001000,210,45
1487847301000,210,45
1487847601000,210,45
1487847902000,210,45
1487848204000,210,46
1487848501000,210,45
1487848804000,210,45
1487849110000,210,45
1487849401000,210,45
1487849701000,210,44
1487850007000,210,40
1487850301000,210,39
1487850604000,190,34
1487850901000,190,32
1487851205000,190,33
1487851507000,190,32
1487851804000,180,34
1487852101000,180,33
1487852401000,170,33
1487852704000,170,34
1487853010000,170,33
1487853301000,170,33
1487853601000,170,1
1487853901000,170,34
1487854201000,170,34
1487854504000,190,42
1487854801000,190,40
1487855101000,190,42
1487855401000,190,42
1487855704000,190,43
1487856001000,200,46
1487856304000,200,43
1487856604000,200,43
1487856902000,200,42
1487857201000,200,43
1487857502000,200,43
1487857804000,200,43
1487858101000,200,43
1487858404000,200,43
1487858708000,210,42
1487859004000,210,42
1487859307000,210,42
1487859601000,210,41
1487859901000,210,42
1487860204000,210,43
1487860501000,210,42
1487860804000,210,43
1487861101000,210,42
1487861404000,210,43
1487861701000,210,42
1487862001000,210,43
1487862304000,210,43
1487862601000,210,42
1487862901000,210,43
1487863202000,210,43
1487863501000,210,43
1487863801000,210,42
1487864104000,210,43
1487864404000,210,43
1487864704000,210,43
1487865001000,210,43
1487865304000,210,43
1487865601000,210,43
1487865901000,210,43
1487866204000,210,43
1487866504000,210,43
1487866804000,210,43
1487867104000,210,43
1487867404000,210,43
1487867702000,210,43
1487868007000,210,43
1487868301000,210,43
1487868601000,210,43
1487868907000,210,43
1487869201000,210,43
1487869501000,210,44
1487869801000,210,44
1487870104000,210,44
1487870402000,210,44
1487870707000,210,44
1487871004000,210,45
1487871304000,210,44
1487871607000,210,44
1487871905000,210,45
1487872204000,210,45
1487872504000,210,45
1487872804000,210,39
1487873101000,210,38
1487873404000,210,45
1487873701000,210,45
1487874004000,210,43
1487874304000,210,42
1487874604000,210,42
1487874904000,210,44
1487875204000,210,44
1487875505000,210,45
1487875801000,210,44
1487876104000,210,45
1487876404000,210,45
1487876704000,210,45
1487877001000,210,45
1487877310000,220,45
1487877610000,210,47
1487877907000,210,45
1487878201000,210,47
1487878505000,220,45
1487878805000,220,45
1487879107000,210,45
1487879408000,210,44
1487879701000,210,44
1487880004000,210,44
1487880301000,210,44
1487880607000,210,44
1487880907000,210,44
1487881207000,220,44
1487881504000,210,44
1487881807000,210,44
1487882108000,210,44
1487882401000,210,44
1487882701000,210,44
1487883001000,210,44
1487883301000,220,44
1487883601000,220,44
1487883901000,220,44
1487884201000,220,44
1487884504000,210,44
1487884807000,210,44
1487885101000,220,43
1487885401000,210,44
1487885704000,210,44
1487886001000,210,43
1487886304000,210,44
1487886605000,210,44
1487886904000,210,44
1487887204000,210,44
1487887507000,210,43
1487887804000,210,44
1487888104000,210,44
1487888407000,210,43
1487888704000,210,44
1487889001000,210,43
1487889308000,210,45
1487889601000,210,43
1487889901000,210,43
1487890202000,210,43
1487890504000,210,43
