1490392620000,23.799999,102257,-77.306023
1490392625000,23.799999,102251,-78.049469
1490392649000,23.799999,102254,-77.801826
1490392692000,23.799999,102254,-77.553673
1490392700000,23.799999,102257,-78.049469
1490392712000,23.799999,102254,-77.306023
1490392715000,23.799999,102254,-78.049469
1490392718000,23.799999,102263,-78.545242
1490392723000,23.799999,102259,-78.297607
