1490310007000,210,20
1490310307000,210,20
1490310604000,210,20
1490310901000,210,20
1490311202000,210,20
1490311504000,210,20
1490311801000,210,20
1490312101000,210,20
1490312404000,210,20
1490312704000,210,20
1490313004000,210,20
1490313301000,210,20
1490313604000,210,20
1490313904000,210,20
1490314204000,210,20
1490314501000,210,20
1490314801000,210,20
1490315101000,210,20
1490315401000,210,20
1490315701000,210,20
1490316001000,200,21
1490316301000,200,21
1490316604000,210,20
1490316904000,210,20
1490317207000,210,20
1490317501000,210,20
1490317808000,200,21
1490318107000,200,21
1490318404000,200,21
1490318701000,200,21
1490319001000,200,21
1490319304000,200,21
1490319601000,200,21
1490319901000,200,21
1490320204000,200,21
1490320505000,200,21
1490320801000,200,21
1490321102000,200,21
1490321405000,200,21
1490321704000,210,20
1490322001000,210,20
1490322305000,210,20
1490322610000,210,20
1490322901000,210,20
1490323210000,210,20
1490323504000,210,20
1490323807000,210,20
1490324107000,210,20
1490324401000,220,20
1490324708000,220,20
1490325004000,220,20
1490325304000,220,20
1490325601000,220,20
1490325904000,210,20
1490326208000,210,20
1490326504000,220,20
1490326804000,210,20
1490327102000,220,20
1490327401000,210,20
1490327701000,210,20
1490328004000,210,20
1490328301000,210,20
1490328607000,210,20
1490328901000,220,20
1490329204000,210,20
1490329504000,210,20
1490329801000,210,20
1490330107000,210,20
1490330401000,210,20
1490330701000,210,20
1490331001000,210,20
1490331304000,210,20
1490331601000,210,20
1490331908000,210,20
1490332204000,210,20
1490332501000,210,20
1490332801000,210,20
1490333107000,210,20
1490333404000,210,20
1490333701000,210,20
1490334002000,210,29
1490334301000,210,26
1490334604000,210,27
1490334904000,210,25
1490335204000,210,25
1490335504000,210,25
1490335801000,210,21
1490336102000,210,26
1490336407000,210,22
1490336701000,210,21
1490337001000,210,27
1490337301000,210,31
1490337601000,210,29
1490337901000,210,31
1490338204000,210,31
1490338505000,210,31
1490338804000,210,31
1490339101000,210,31
1490339404000,210,31
1490339704000,210,31
1490340005000,210,31
1490340304000,210,31
1490340601000,210,31
1490340904000,210,31
1490341201000,210,31
1490341501000,210,31
1490341801000,210,31
1490342102000,210,31
1490342404000,210,31
1490342701000,210,31
1490343002000,210,31
1490343304000,210,32
1490343604000,210,32
1490343904000,220,32
1490344210000,220,32
1490344501000,220,32
1490344801000,220,34
1490345102000,220,33
1490345401000,220,33
1490345701000,220,33
1490346008000,210,32
1490346301000,210,32
1490346604000,210,33
1490346904000,210,33
1490347204000,210,33
1490347501000,210,32
1490347804000,210,33
1490348101000,210,32
1490348402000,210,33
1490348701000,210,33
1490349004000,220,33
1490349301000,220,32
1490349602000,210,34
1490349904000,220,39
1490350204000,220,42
1490350504000,210,42
1490350804000,210,39
1490351104000,210,39
1490351404000,210,38
1490351704000,210,37
1490352002000,210,36
1490352304000,210,36
1490352604000,210,38
1490352904000,210,37
1490353201000,210,36
1490353501000,210,37
1490353807000,210,36
1490354101000,210,36
1490354404000,210,37
1490354702000,210,36
1490355004000,210,37
1490355304000,210,37
1490355601000,210,36
1490355904000,210,37
1490356201000,210,36
1490356504000,210,38
1490356801000,210,37
1490357104000,210,39
1490357401000,210,38
1490357704000,210,38
1490358002000,210,37
1490358301000,210,38
1490358604000,210,38
1490358904000,210,39
1490359201000,210,38
1490359502000,210,38
1490359804000,210,38
1490360101000,210,37
1490360404000,210,38
1490360704000,210,38
1490361002000,210,36
1490361301000,210,23
1490361604000,210,19
1490361901000,210,19
1490362204000,210,19
1490362504000,200,18
1490362804000,200,18
1490363101000,200,18
1490363404000,200,18
1490363701000,200,18
1490364002000,200,18
1490364307000,190,18
1490364604000,200,18
1490364904000,190,18
1490365201000,190,18
1490365504000,190,18
1490365801000,190,18
1490366104000,200,18
1490366405000,200,18
1490366704000,200,18
1490367001000,200,18
1490367304000,200,18
1490367602000,200,18
1490367901000,200,18
1490368202000,210,17
1490368501000,200,18
1490368802000,200,18
1490369101000,200,18
1490369404000,210,17
1490369704000,210,17
1490370004000,200,18
1490370307000,200,18
1490370604000,200,18
1490370901000,200,18
1490371204000,210,17
1490371501000,210,17
1490371802000,220,17
1490372105000,230,16
1490372401000,230,16
1490372701000,240,16
1490373007000,240,16
1490373302000,240,16
1490373610000,230,17
1490373901000,230,17
1490374202000,220,18
1490374504000,220,18
1490374804000,220,18
1490375101000,220,18
1490375404000,220,18
1490375704000,210,18
1490376001000,210,18
1490376301000,210,18
1490376601000,210,18
1490376904000,210,18
1490377201000,210,18
1490377501000,210,18
1490377801000,210,18
1490378101000,210,18
1490378405000,210,18
1490378701000,210,18
1490379001000,210,18
1490379301000,210,18
1490379605000,210,18
1490379904000,210,18
1490380204000,210,18
1490380504000,210,18
1490380801000,210,18
1490381102000,210,18
1490381404000,210,19
1490381701000,210,18
1490382001000,210,19
1490382301000,210,19
1490382604000,210,19
1490382904000,210,19
1490383204000,210,19
1490383501000,210,18
1490383801000,210,19
1490384101000,210,19
1490384401000,210,19
1490384701000,210,19
1490385004000,190,18
1490385302000,190,18
1490385601000,190,18
1490385901000,200,18
1490386201000,210,18
1490386501000,210,18
1490386804000,210,18
1490387110000,210,18
1490387401000,210,18
1490387701000,210,18
1490388001000,210,18
1490388307000,210,18
1490388604000,210,18
1490388904000,210,18
1490389201000,210,18
1490389501000,210,18
1490389801000,210,18
1490390101000,210,18
1490390402000,210,20
